Date,name,daily_return
2016-02-19,Golden_Butterfly,-0.001365175185803591
2016-02-22,60_40,0.00879710390838273
2016-02-22,All_Weather,0.003793254173344751
2016-02-22,Permanent,-0.000957505699437422
2016-02-22,Golden_Butterfly,0.002010028791793017
2016-02-23,60_40,-0.007548500887455067
2016-02-23,All_Weather,-0.0018413766859353142
2016-02-23,Permanent,0.0014333213957760105
2016-02-23,Golden_Butterfly,-0.0007446257986730709
2016-02-24,60_40,0.002892206192393054
2016-02-24,All_Weather,0.0017909866022662868
2016-02-24,Permanent,0.0015327606771358138
2016-02-24,Golden_Butterfly,0.0028192587561215454
2016-02-25,60_40,0.008299112095681016
2016-02-25,All_Weather,0.005655585601915369
2016-02-25,Permanent,0.004539162604991098
2016-02-25,Golden_Butterfly,0.0056767463794216155
2016-02-26,60_40,-0.002108882749566665
2016-02-26,All_Weather,-0.005895425857220804
2016-02-26,Permanent,-0.004700774260352647
2016-02-26,Golden_Butterfly,-0.0027511305909428962
2016-02-29,60_40,-0.004263666472305805
2016-02-29,All_Weather,0.001529419650942554
2016-02-29,Permanent,0.0023989100065406888
2016-02-29,Golden_Butterfly,0.0014926721111223618
2016-03-01,60_40,0.012940216916001779
2016-03-01,All_Weather,-0.001592583146832749
2016-03-01,Permanent,-0.0003252063338534672
2016-03-01,Golden_Butterfly,0.003609812493028164
2016-03-02,60_40,0.0022994721078470892
2016-03-02,All_Weather,0.003743466840723908
2016-03-02,Permanent,0.004036718500712855
2016-03-02,Golden_Butterfly,0.0056468016193209625
2016-03-03,60_40,0.0028511879692392217
2016-03-03,All_Weather,0.004530403377646541
2016-03-03,Permanent,0.006277646757426147
2016-03-03,Golden_Butterfly,0.0076952565388654914
2016-03-04,60_40,0.001377306525968125
2016-03-04,All_Weather,-0.0006328852171820776
2016-03-04,Permanent,-0.0011283962497927735
2016-03-04,Golden_Butterfly,0.0004649031538823678
2016-03-07,60_40,0.00038083862902715815
2016-03-07,All_Weather,0.001639951465100209
2016-03-07,Permanent,0.0013892969781412745
2016-03-07,Golden_Butterfly,0.0026779832945815762
2016-03-08,60_40,-0.005709216041828835
2016-03-08,All_Weather,0.000331797950917867
2016-03-08,Permanent,-0.0013621746949634694
2016-03-08,Golden_Butterfly,-0.005376962161066423
2016-03-09,60_40,0.0028228568612984617
2016-03-09,All_Weather,-0.0008903050298488813
2016-03-09,Permanent,-0.002275874111406173
2016-03-09,Golden_Butterfly,-0.0007544560408486722
2016-03-10,60_40,0.0006671307632220014
2016-03-10,All_Weather,-0.0007878863799587466
2016-03-10,Permanent,0.0032420149644298846
2016-03-10,Golden_Butterfly,0.001887107762029494
2016-03-11,60_40,0.00911575630306194
2016-03-11,All_Weather,-0.0003940623707894275
2016-03-11,Permanent,-0.0027521982971712156
2016-03-11,Golden_Butterfly,0.0017360546176854452
2016-03-14,60_40,-0.0005744641035885234
2016-03-14,All_Weather,-0.0007712686729275386
2016-03-14,Permanent,-0.0028162505146241967
2016-03-14,Golden_Butterfly,-0.002987792526156774
2016-03-15,60_40,-0.0013523536358284183
2016-03-15,All_Weather,-0.0007737102550129382
2016-03-15,Permanent,-8.879434607922398e-06
2016-03-15,Golden_Butterfly,-0.0018893335895859842
2016-03-16,60_40,0.005210191058427238
2016-03-16,All_Weather,0.006766205697885219
2016-03-16,Permanent,0.007830252978391794
2016-03-16,Golden_Butterfly,0.008788649120789138
2016-03-17,60_40,0.004699541247784822
2016-03-17,All_Weather,0.004340418912762933
2016-03-17,Permanent,0.0016334339684138666
2016-03-17,Golden_Butterfly,0.0046622977854478
2016-03-18,60_40,0.002728691090078339
2016-03-18,All_Weather,0.002027900930442028
2016-03-18,Permanent,0.0008462829121571591
2016-03-18,Golden_Butterfly,0.0019121867724654074
2016-03-21,60_40,3.3293131241007856e-05
2016-03-21,All_Weather,-0.0032160429267774626
2016-03-21,Permanent,-0.003184395549498009
2016-03-21,Golden_Butterfly,-0.0029787581131848206
2016-03-22,60_40,-0.0005773363070880055
2016-03-22,All_Weather,0.0002000272894269184
2016-03-22,Permanent,0.0005425860029302232
2016-03-22,Golden_Butterfly,0.00048461016188361405
2016-03-23,60_40,-0.003085912507158395
2016-03-23,All_Weather,-6.113570061627716e-05
2016-03-23,Permanent,-0.004544717351331773
2016-03-23,Golden_Butterfly,-0.0066764282928496455
2016-03-24,60_40,-0.00022848444763179376
2016-03-24,All_Weather,-0.0007440524312460894
2016-03-24,Permanent,-0.0005483829994239464
2016-03-24,Golden_Butterfly,-0.00013916064592356392
2016-03-28,60_40,0.0006454888998157493
2016-03-28,All_Weather,0.001318224445366445
2016-03-28,Permanent,0.00105063086463697
2016-03-28,Golden_Butterfly,0.0012640636155250018
2016-03-29,60_40,0.006733858084338795
2016-03-29,All_Weather,0.009211527726460833
2016-03-29,Permanent,0.009523980277135635
2016-03-29,Golden_Butterfly,0.011771776329644768
2016-03-30,60_40,0.002484194110864424
2016-03-30,All_Weather,-0.004474948032779924
2016-03-30,Permanent,-0.005052938326712719
2016-03-30,Golden_Butterfly,-0.003982774495363994
2016-03-31,60_40,-0.00019108110749055385
2016-03-31,All_Weather,0.0029054563352894913
2016-03-31,Permanent,0.002317928639819389
