Date,AGG,BIL,DBC,GLD,IEF,SHY,SPY,TLT,VBR,VV
2019-02-11,89.39466094970703,77.82709503173828,13.632733345031738,123.5999984741211,90.17919158935547,72.79586029052734,244.7735595703125,102.02644348144531,112.1691665649414,112.496337890625
2019-02-12,89.41134643554688,77.8440933227539,13.71240520477295,123.86000061035156,90.05831146240234,72.78716278076172,247.9212188720703,101.76690673828125,113.33920288085938,113.95087432861328
2019-02-13,89.25296020507812,77.8440933227539,13.792078971862793,123.37000274658203,89.83386993408203,72.73497009277344,248.72622680664062,101.38180541992188,113.8369369506836,114.29419708251953
2019-02-14,89.38633728027344,77.86113739013672,13.827486991882324,124.05999755859375,90.25688171386719,72.83065032958984,248.17453002929688,101.95948791503906,113.73214721679688,114.0231704711914
2019-02-15,89.45304107666016,77.86113739013672,14.084207534790039,124.80000305175781,90.17056274414062,72.79586029052734,250.87892150878906,102.1185073852539,115.05936431884766,115.27896118164062
2019-02-19,89.5030517578125,77.87814331054688,14.119617462158203,126.69999694824219,90.32599639892578,72.84809112548828,251.3131103515625,102.3780288696289,115.43486022949219,115.49575805664062
2019-02-20,89.51139068603516,77.87814331054688,14.16387939453125,126.4800033569336,90.30870819091797,72.83935546875,251.819580078125,102.08505249023438,116.0548095703125,115.66741180419922
2019-02-21,89.3113021850586,77.88664245605469,14.20814037322998,125.05000305175781,90.0410385131836,72.81324005126953,250.9241943359375,101.17255401611328,115.76667022705078,115.2879867553711
2019-02-22,89.5363998413086,77.90367126464844,14.243551254272461,125.5,90.30870819091797,72.86544799804688,252.47984313964844,101.77528381347656,116.52633666992188,115.99267578125
2019-02-25,89.51139068603516,77.8951416015625,14.03109359741211,125.37000274658203,90.17056274414062,72.85678100585938,252.82357788085938,101.4738998413086,116.22944641113281,116.1643295288086
2019-02-26,89.61141967773438,77.90367126464844,14.093060493469238,125.58000183105469,90.43817138671875,72.89155578613281,252.64273071289062,101.97620391845703,115.35628509521484,116.092041015625
2019-02-27,89.41966247558594,77.91215515136719,14.16387939453125,124.69000244140625,90.11878967285156,72.8741683959961,252.53419494628906,100.82090759277344,115.52220153808594,116.06493377685547
2019-02-28,89.26134490966797,77.92919158935547,14.128470420837402,123.98999786376953,89.88566589355469,72.85678100585938,252.06378173828125,100.47765350341797,115.12924194335938,115.81198120117188
2019-03-01,89.1167221069336,77.93772888183594,13.969125747680664,121.87999725341797,89.59066772460938,72.8079605102539,253.63763427734375,99.54894256591797,115.95003509521484,116.57991790771484
2019-03-04,89.22534942626953,77.92919158935547,14.013388633728027,121.55999755859375,89.86749267578125,72.82537078857422,252.71510314941406,100.32915496826172,115.40866088867188,116.11011505126953
2019-03-05,89.28382873535156,77.93772888183594,14.084207534790039,121.72000122070312,89.91937255859375,72.8341064453125,252.37136840820312,100.53888702392578,114.90220642089844,115.95652770996094
